artist,album,album_art,scrobb_num
Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",https://lastfm.freetls.fastly.net/i/u/300x300/5e1480805bdf29da606e0de2ac07b205.jpg,3
Ariana Grande,eternal sunshine,https://lastfm.freetls.fastly.net/i/u/300x300/6d1923b22731e0eee921a4c7de3a3d88.jpg,13
Arlo Parks,Cola,https://lastfm.freetls.fastly.net/i/u/300x300/cdc3b09bff91bf507fbd7a79f592b5ec.jpg,2
Arlo Parks,Collapsed in Sunbeams,https://lastfm.freetls.fastly.net/i/u/300x300/64502ded79e928c57b7b49c36492144f.jpg,5
Arlo Parks,My Soft Machine,https://lastfm.freetls.fastly.net/i/u/300x300/e8c335438051ef13dda666771e93837b.jpg,3
Arlo Parks,Softly,https://lastfm.freetls.fastly.net/i/u/300x300/626988dd7f88f6b76fd409e91984bd49.png,1
Arrested Development,"3 Years, 5 Months And 2 Days In The Life Of...",https://lastfm.freetls.fastly.net/i/u/300x300/0eda386aeac01f186b4ce04c3e870aa6.jpg,1
Art Garfunkel jr.,Father and Son,https://lastfm.freetls.fastly.net/i/u/300x300/ea8969d2f57f9eeeb13adc2d98c1505e.jpg,2
Art School Girlfriend,Soft Landing,https://lastfm.freetls.fastly.net/i/u/300x300/bf1011cff95786f066b4f2933e03de42.jpg,1
Arthur Russell,Love Is Overtaking Me,https://lastfm.freetls.fastly.net/i/u/300x300/e7631da59dee4667c61af8a1767d566f.png,1
Arthur Verocai,No Voo do Urubu,https://lastfm.freetls.fastly.net/i/u/300x300/6fc94b03825277b86a5004fad87b8637.jpg,1
Asake,Mr. Money With The Vibe,https://lastfm.freetls.fastly.net/i/u/300x300/df5ff454dd081719d60fcd92e3f853ee.jpg,1
Ashe,Ashe,https://lastfm.freetls.fastly.net/i/u/300x300/ba6a65b1fd57d64ee8a22c07d13bb509.jpg,1
Ashe,Ashlyn,https://lastfm.freetls.fastly.net/i/u/300x300/85d78d15d8c43edd2b18e528c5283ed1.jpg,1
Ashe,Choirs,https://lastfm.freetls.fastly.net/i/u/300x300/8b437afdab8b3425e3b0c293c7e9bfa0.jpg,5
Ashe,Willson,https://lastfm.freetls.fastly.net/i/u/300x300/eca7ab6671f87df9c72e871053756595.jpg,13
Aspen Forest,DON'T WAKE ME UP,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Astrachan,Emerald,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Astral Bakers,The Whole Story,https://lastfm.freetls.fastly.net/i/u/300x300/60ddecb747e752fabd9ecb9715461f2e.jpg,3
Astral Project,Survive the Fall!,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Atoms for Peace,AMOK,https://lastfm.freetls.fastly.net/i/u/300x300/6729b8c67bc440a1aeaf7bb81daa151d.png,1
Audrey Nuna,Trench,https://lastfm.freetls.fastly.net/i/u/300x300/30a00a23b6f243a929465e3e141f9c1f.jpg,17
Auli'i Cravalho,Mean Girls (Music From The Motion Picture),https://lastfm.freetls.fastly.net/i/u/300x300/d68e8518394d8c574e94b626bfe72dc5.jpg,3
Aurora World Tour: 1978–1979,Daisy Jones & The Six,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Aurora: 1977–1978,Daisy Jones & The Six,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Austin Leonard Jones,At the Polo Club,https://lastfm.freetls.fastly.net/i/u/300x300/823cee478bd2da3b7d6f9889e2b7a834.jpg,1
Austin Manuel,Falling Down From Heaven,https://lastfm.freetls.fastly.net/i/u/300x300/36a2112403b1069b472fe5b4bd9f9084.jpg,1
Author’s Note,Daisy Jones & The Six,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Autumn Rhythm,Nothing Gold,https://lastfm.freetls.fastly.net/i/u/300x300/a5137f532b5deb44a17edf1869700e85.jpg,1
Auðura,Orange Sky,https://lastfm.freetls.fastly.net/i/u/300x300/cd2acfdf381e861c405cc8e581102d48.jpg,1
Avantika,Mean Girls (Music From The Motion Picture),https://lastfm.freetls.fastly.net/i/u/300x300/d68e8518394d8c574e94b626bfe72dc5.jpg,1
Avec Plaisir,Junji Burrito,https://lastfm.freetls.fastly.net/i/u/300x300/ff606d18ed0f607133c7dc20141fd08a.jpg,2
Avec Plaisir,The Ultimate Emo Album,https://lastfm.freetls.fastly.net/i/u/300x300/96f3f003188889ec6b28f62a6fe089a0.jpg,6
Average White Band,AWB,https://lastfm.freetls.fastly.net/i/u/300x300/11f8739d22c545c6c5a061c1c8761820.png,1
Aves,Chillhop Essentials Winter 2023,https://lastfm.freetls.fastly.net/i/u/300x300/e54684713300fab6eb6423f4fdab9731.png,2
Ayin Villagra-Brown,"Good, good, good",https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Ayra Starr,19 & Dangerous,https://lastfm.freetls.fastly.net/i/u/300x300/bc3c575e17daa285ab4d72609655bc92.jpg,2
Ayra Starr,Commas,https://lastfm.freetls.fastly.net/i/u/300x300/b92ed2863e3fb88e1e56549bf634a8b4.jpg,1
Aziya,BAMBI,https://lastfm.freetls.fastly.net/i/u/300x300/61795e5e30ae32900b12165818f918b8.jpg,4
Aztec Camera,"High Land, Hard Rain",https://lastfm.freetls.fastly.net/i/u/300x300/415b7b7ba2e9bb0708f78c36a0ddfc7a.jpg,2
Aztec Camera,Love,https://lastfm.freetls.fastly.net/i/u/300x300/665414b7fee741cac171885b6d4735bc.png,1
BABEHOVEN,Water's Here In You,https://lastfm.freetls.fastly.net/i/u/300x300/211a0b346e7e7d773b7c7d3ea1704648.jpg,1
BADBADNOTGOOD,In Your Eyes,https://lastfm.freetls.fastly.net/i/u/300x300/207e792a1af2f2b5a1cc4ea794d62d22.jpg,1
BAO,chillhop beat tapes: Bao x Venuz Beats,https://lastfm.freetls.fastly.net/i/u/300x300/35639576b0e9146a923befe095ec5410.png,1
BBG's,Tell A Story,https://lastfm.freetls.fastly.net/i/u/300x300/dd2a3b4a7974bf2553ef693d0fd677d0.jpg,1
BEHM,Hei rakas,https://lastfm.freetls.fastly.net/i/u/300x300/c5ef4653d08f24c27e04c1ccc3531f21.jpg,1
BENNY THE BUTCHER,Everybody Can't Go,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
BLACKSTARKIDS,Saturn Dayz,https://lastfm.freetls.fastly.net/i/u/300x300/a69c4fc38aff3b1fee4a9c8ac4dce7f4.jpg,30
BLACKSTARKIDS,"Whatever, Man",https://lastfm.freetls.fastly.net/i/u/300x300/6499088a8e521ea8a7bc69d4d1cf8762.jpg,1
BLK ODYSSY,1-800 fantasy,https://lastfm.freetls.fastly.net/i/u/300x300/8e36d7e80bb1374696862ff81118b5b3.jpg,1
BNNY,Everything,https://lastfm.freetls.fastly.net/i/u/300x300/f4ba0eef249d20ede72ec4a8f00b640e.jpg,2
BNNY,One Million Love Songs,https://lastfm.freetls.fastly.net/i/u/300x300/804c5e65e250fbdc42f3b869056baa17.jpg,17
BNNY,Something Blue / Changes,https://lastfm.freetls.fastly.net/i/u/300x300/2649c5eeb615f5fbafff15cce7faa50e.jpg,2
BODY MEAT,Starchris,https://lastfm.freetls.fastly.net/i/u/300x300/6ee55bd0d34c7a94bc540741217f0514.jpg,1
BRELAND,Cross Country,https://lastfm.freetls.fastly.net/i/u/300x300/de4f156b46d4828faf2536345b4a0f2f.png,1
BRELAND,Cross Country: The Extra Mile,https://lastfm.freetls.fastly.net/i/u/300x300/d18ae4b808e5c036210ee02f0756e88d.png,1
BRELAND,Project 2024,https://lastfm.freetls.fastly.net/i/u/300x300/c88836e85cd484cfad4b71e78a5752c1.png,6
BTS,MAP OF THE SOUL : PERSONA,https://lastfm.freetls.fastly.net/i/u/300x300/4172cfad0e4900cd93c961c33133ff1d.jpg,1
BUG MOMENT,The Flying Toad Circus,https://lastfm.freetls.fastly.net/i/u/300x300/d910053f9c1ec1fbf9a707ea7696ef57.jpg,1
Baby Keem,The Hillbillies,https://lastfm.freetls.fastly.net/i/u/300x300/9738847dab34c1daaf259861154f30f6.jpg,1
Baby Keem,The Melodic Blue,https://lastfm.freetls.fastly.net/i/u/300x300/ef98499114e88d49ee36e8510f564f5c.jpg,1
Baby Keem,The Melodic Blue (Deluxe),https://lastfm.freetls.fastly.net/i/u/300x300/0f243845b408281d66470ba7bbd9d92f.png,1
Bachman-Turner Overdrive,Bachman-Turner Overdrive II,https://lastfm.freetls.fastly.net/i/u/300x300/5bebec906c66428ea0cd4778f7f07d9f.jpg,1
Backseat Dragon,love / loss / applesauce,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Backseat Dragon,sports betting,https://lastfm.freetls.fastly.net/i/u/300x300/f56b312fdf2ec89cb5464675de9190c2.jpg,1
Bad Bad Hats,Bad Bad Hats,https://lastfm.freetls.fastly.net/i/u/300x300/5981e5530a437077aa9d519717670aae.jpg,27
Bad Bad Hats,It Hurts (10th Anniversary Edition),https://lastfm.freetls.fastly.net/i/u/300x300/95993ed0ded629d1c4721394916c9644.jpg,1
Bad Bad Hats,Psychic Reader,https://lastfm.freetls.fastly.net/i/u/300x300/d72917bdc5ff756396272935c2a49106.jpg,2
Bad Bad Hats,Walkman,https://lastfm.freetls.fastly.net/i/u/300x300/5a611262aace6537e7a87b6ac6419031.jpg,1
Bad Bad Hats,Wide Right,https://lastfm.freetls.fastly.net/i/u/300x300/9d981975bf342a5f10317a8e8e381075.jpg,1
Bad Religion,Generator,https://lastfm.freetls.fastly.net/i/u/300x300/0ef6962f4a1681533260306e156b06bd.png,2
Badfinger,Magic Christian Music (Remastered 2010 / Deluxe Edition),https://lastfm.freetls.fastly.net/i/u/300x300/fdfc0a920cab5bfb9e217e2aacb0dd3b.jpg,1
Baerd,It's All Happening Now,https://lastfm.freetls.fastly.net/i/u/300x300/2a8adc6deeab22fb647d1acedb0d8a61.jpg,1
Bag of Cans,Favourite Shirt,https://lastfm.freetls.fastly.net/i/u/300x300/ff87b205fdc027fbced008f763bf9ce5.jpg,1
Bahamas,Barchords,https://lastfm.freetls.fastly.net/i/u/300x300/64da98318695518ffe23e37a19ee2203.jpg,2
Bal,Seafoam,https://lastfm.freetls.fastly.net/i/u/300x300/af3e1e9cd8c6f70b22d0298fabb3815c.jpg,1
Band Reeves,Good Livin’,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Band of Horses,Cease to Begin,https://lastfm.freetls.fastly.net/i/u/300x300/6cdffee4073d4859858256a103a75591.png,1
Band of Horses,Everything All the Time,https://lastfm.freetls.fastly.net/i/u/300x300/dcd787b239c84a1ab805c282257b7663.jpg,1
Bar Italia,Tracey Denim,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,3
Barbra Streisand,A Star Is Born,https://lastfm.freetls.fastly.net/i/u/300x300/53d599e4d07041039feef0c8a9a18450.png,1
Barbra Streisand,Funny Girl - Original Soundtrack Recording,https://lastfm.freetls.fastly.net/i/u/300x300/e3932fc52d03ccc6c939b5e82c3564df.jpg,5
Barely Civil,Better Now,https://lastfm.freetls.fastly.net/i/u/300x300/91fffab998070cf5cbfb451d707ec76d.jpg,2
Barely Civil,I'd Say I'm Not Fine,https://lastfm.freetls.fastly.net/i/u/300x300/39190d87ad01f719b83a56f915624e0c.jpg,157
Barely Civil,I'll Figure This Out,https://lastfm.freetls.fastly.net/i/u/300x300/20575cbc7a0c07f9020eba62202f947f.jpg,4
Barely Civil,Not Fine,https://lastfm.freetls.fastly.net/i/u/300x300/9e0dbf7f24d6f7ffbd4576978e899eb3.jpg,1
Barely Civil,We Can Live Here Forever,https://lastfm.freetls.fastly.net/i/u/300x300/dc06db65883050cf8f8229dc3554ed49.jpg,4
Barely Civil,Year Of The Dog,https://lastfm.freetls.fastly.net/i/u/300x300/ba6d14c723dbcc2285bf56f8368e7ff1.jpg,1
Barenaked Ladies,Snacktime!,https://lastfm.freetls.fastly.net/i/u/300x300/ad269223315b426db71777f3c77aa064.jpg,1
Barkérby,Long Distances,https://lastfm.freetls.fastly.net/i/u/300x300/fe41341eb2d7db8fedcc26d76fe7b932.jpg,1
Barrett Strong,The Collection,https://lastfm.freetls.fastly.net/i/u/300x300/7877c1d4c9fc487f86090f7e740b4f92.jpg,1
Barrie,Like Someone I Know: A Celebration of Margo Guryan,https://lastfm.freetls.fastly.net/i/u/300x300/77cee9c6b0b8d5b9db3d2dbbc063c42b.png,1
Barry Can't Swim,When Will We Land?,https://lastfm.freetls.fastly.net/i/u/300x300/daad325018b5c6c8312f88dcda7b60cc.jpg,1
Barry Cavanagh,Good Music (You Could Be My Love),https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Barry Louis Polisar,Juno - Music From The Motion Picture,https://lastfm.freetls.fastly.net/i/u/300x300/024dbec2462155c0d64c30a691753dba.jpg,3
Barry Louis Polisar,Naturally Sweetened,https://lastfm.freetls.fastly.net/i/u/300x300/4c5ca19b590b48e7ba3178efdf7bf3a6.jpg,1
Barry Zito,Ballpark Kids,https://lastfm.freetls.fastly.net/i/u/300x300/e15596ba69b2b3b826cef1626c2d1809.jpg,1
Bartees Strange,I Saw The TV Glow (Original Soundtrack),https://lastfm.freetls.fastly.net/i/u/300x300/3a0aa5d894b9709e0d85b0c2c7895d51.png,1
Basti,Rhythm In the Rain,https://lastfm.freetls.fastly.net/i/u/300x300/9f331650c1ed59f776d4ad1002a2383c.jpg,2
Bastille,Flaws,https://lastfm.freetls.fastly.net/i/u/300x300/480ed8199c9e162def132dd97cc1d93c.png,1
Bat for Lashes,The Dream of Delphi,https://lastfm.freetls.fastly.net/i/u/300x300/ced0fd283ee9f9c031670faf809828ad.jpg,2
Bathe Alone,Blame Me,https://lastfm.freetls.fastly.net/i/u/300x300/3d466218d9e7a666a6c5422d54ca1c01.jpg,2
Baths,Cerulean,https://lastfm.freetls.fastly.net/i/u/300x300/4ca90af3b429a8874b9b0a6762a4aeca.jpg,2
Bats,Blue Cabinet,https://lastfm.freetls.fastly.net/i/u/300x300/889f63623a6083046e485788553187dd.jpg,9
Bats,Good Game Baby,https://lastfm.freetls.fastly.net/i/u/300x300/9fb4811e2b30d23761e4d29847cf4443.jpg,54
Bats,There's a river up high,https://lastfm.freetls.fastly.net/i/u/300x300/2975b4b2e3bfbfad67b2dc66a1802f36.jpg,3
Battles,Mirrored,https://lastfm.freetls.fastly.net/i/u/300x300/20794ece59314db589ecefdb559c37e3.jpg,1
Baxter Dury,Floor Show,https://lastfm.freetls.fastly.net/i/u/300x300/338e310285a3fa313212f7b098f4c820.png,1
Bay Ledges,Rivers,https://lastfm.freetls.fastly.net/i/u/300x300/3be181c1f1a1488dd63be246efd3b6e7.jpg,1
Bea And Her Business,Born To Be Alive,https://lastfm.freetls.fastly.net/i/u/300x300/4cb98f75c94637d986243b4a57dd39d3.jpg,1
Bea Miller,that bitch,https://lastfm.freetls.fastly.net/i/u/300x300/d398b7d58c29549cdccc5abd3ca1b43b.jpg,1
Beach House,Teen Dream,https://lastfm.freetls.fastly.net/i/u/300x300/30d53a1f77170c021ee5ce20f2b82e3e.jpg,3
Beach Vacation,Unique Routine,https://lastfm.freetls.fastly.net/i/u/300x300/572b2b0f1aa43f9fc4d7ad13f012d4bd.jpg,1
Beams,Requiem for a Planet,https://lastfm.freetls.fastly.net/i/u/300x300/e28c018f6bd218a59da8feaebe5ff1da.jpg,3
Bear Hands,The Key to What,https://lastfm.freetls.fastly.net/i/u/300x300/0a50afe7f500549762cfe9d43f89397d.jpg,6
Beartooth,The Surface,https://lastfm.freetls.fastly.net/i/u/300x300/89547c2cd932a2d54faef1a9d329d3f4.jpg,1
Beau,Heart Of Glass,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Bebe Wood,Mean Girls (Music From The Motion Picture),https://lastfm.freetls.fastly.net/i/u/300x300/d68e8518394d8c574e94b626bfe72dc5.jpg,1
Beck,Colors,https://lastfm.freetls.fastly.net/i/u/300x300/e4fdc028d1c6cf063ddf408ddaba6fe5.jpg,2
Bedouine,Like Someone I Know: A Celebration of Margo Guryan,https://lastfm.freetls.fastly.net/i/u/300x300/77cee9c6b0b8d5b9db3d2dbbc063c42b.png,1
BeetRootJam,Beetrootjam,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,2
Beirut,Hadsel,https://lastfm.freetls.fastly.net/i/u/300x300/596b5598124155a169627fe534608e97.png,2
Bel,Read the Room,https://lastfm.freetls.fastly.net/i/u/300x300/50a6735835cec5e0899f81cb28370867.jpg,1
Bell Biv DeVoe,Poison,https://lastfm.freetls.fastly.net/i/u/300x300/8924ed10b44bdeb151038e8912feddad.jpg,3
Bell Biv DeVoe,That Girl is Poison,https://lastfm.freetls.fastly.net/i/u/300x300/70a35f0111570cfcd0751ffe5081ce3b.jpg,2
Bella Porter,Luck of the Draw,https://lastfm.freetls.fastly.net/i/u/300x300/01da666f1fdea4688c5de9bb8e3e6fa3.jpg,2
Bella White,Nobody Dies Anymore,https://lastfm.freetls.fastly.net/i/u/300x300/101c6061aee2eaf7f459a8d18d6f9673.jpg,2
Belle and Sebastian,A Bit of Previous,https://lastfm.freetls.fastly.net/i/u/300x300/393529f21464b89524de16fef6e9c6b2.jpg,1
Belle and Sebastian,Books,https://lastfm.freetls.fastly.net/i/u/300x300/47e6915df5931459ad2d0f7d493a8406.jpg,1
Belle and Sebastian,Dear Catastrophe Waitress,https://lastfm.freetls.fastly.net/i/u/300x300/cab81011cf06483097a891589c7d1745.jpg,20
Belle and Sebastian,"Fold Your Hands Child, You Walk Like a Peasant",https://lastfm.freetls.fastly.net/i/u/300x300/7144c3a57ba04209c2cc165afe65bab9.png,3
Belle and Sebastian,Girls in Peacetime Want To Dance,https://lastfm.freetls.fastly.net/i/u/300x300/8ef2f9f74bf54a0fca56534da8bd4d17.png,4
Belle and Sebastian,If You're Feeling Sinister,https://lastfm.freetls.fastly.net/i/u/300x300/dc0afbb17fcd4f96cfca1ad31fcb55a3.png,9
Belle and Sebastian,Juno - Music From The Motion Picture,https://lastfm.freetls.fastly.net/i/u/300x300/024dbec2462155c0d64c30a691753dba.jpg,4
Belle and Sebastian,Late Developers,https://lastfm.freetls.fastly.net/i/u/300x300/5ba8602707ad5fc982b4a40602817c3b.jpg,13
Belle and Sebastian,"Push Barman To Open Old Wounds, Vol. 2",https://lastfm.freetls.fastly.net/i/u/300x300/c7b70711c72c3df26b4bcca2543c8f00.jpg,2
Belle and Sebastian,"Push Barman to Open Old Wounds, Vol. 1",https://lastfm.freetls.fastly.net/i/u/300x300/5d027d502ef72e529601c0dcfd4a1f0c.jpg,2
Belle and Sebastian,The Boy with the Arab Strap,https://lastfm.freetls.fastly.net/i/u/300x300/aab0eebb902f45cba272f78cf0a46d55.jpg,8
Belle and Sebastian,The Life Pursuit,https://lastfm.freetls.fastly.net/i/u/300x300/0937d6798ac89d5e18baec882825eee9.jpg,35
Belle and Sebastian,Tigermilk,https://lastfm.freetls.fastly.net/i/u/300x300/aca07ad0d23b4638b77aa83a4ab46ffe.png,7
Belle and Sebastian,Unnecessary Drama,https://lastfm.freetls.fastly.net/i/u/300x300/e8d54ed839f2d7b816af53ea4d1c0d3d.jpg,1
Belle and Sebastian,"What Happened to You, Son?",https://lastfm.freetls.fastly.net/i/u/300x300/e4ea36c570a201dc40ea56a590ccbd1f.png,1
Belle and Sebastian,Write About Love,https://lastfm.freetls.fastly.net/i/u/300x300/abda74a385ff1f72c9f3516fa3c9043c.jpg,4
Bellini,World Cup Hit Party 2006,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Ben Gibbard,Home EP,https://lastfm.freetls.fastly.net/i/u/300x300/cd473c182f1eb93cd687f3e5dfa87854.jpg,2
Ben Howard,How Are You Feeling?,https://lastfm.freetls.fastly.net/i/u/300x300/ca7830f28e4d59c753a2d04b3d5c5509.png,1
Ben Platt,Reverie,https://lastfm.freetls.fastly.net/i/u/300x300/6a01dc15d6d05fa7bd01234792a6cff0.png,1
Benny Andersson,Mamma Mia!,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,6
Benny Andersson,Mamma Mia!,https://lastfm.freetls.fastly.net/i/u/300x300/df03b52d28c195d09eefe713c30a799e.jpg,7
Benny The Butcher,Everybody Can't Go,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,3
Benny The Butcher,The Plugs I Met,https://lastfm.freetls.fastly.net/i/u/300x300/d9bb08de93f7a4a719e14f95542e0d4d.jpg,1
Benny the Butcher,Everybody Can't Go,https://lastfm.freetls.fastly.net/i/u/300x300/2dabd8fda676912f421cd2494df158e7.png,10
Benny the Butcher,Stabbed & Shot 2,https://lastfm.freetls.fastly.net/i/u/300x300/f063db0150a767afd6ae466e248ca215.jpg,2
Benny the Butcher,The Plugs I Met,https://lastfm.freetls.fastly.net/i/u/300x300/7ffb91223df39719e36b41a9c3a15a99.jpg,1
Bert Ussher,The Longest Swim,https://lastfm.freetls.fastly.net/i/u/300x300/41d7d5c6934a0114b401e8ebb5d5029f.jpg,1
Bess Atwell,"Already, Always",https://lastfm.freetls.fastly.net/i/u/300x300/48f385bd710201ae753c63970c67c291.jpg,2
Bess Atwell,More Than Science,https://lastfm.freetls.fastly.net/i/u/300x300/45b5dc8eb4c975792296afc6b29a988f.jpg,1
Bess Atwell,Where I Left Us,https://lastfm.freetls.fastly.net/i/u/300x300/1ae3d8d52512a45a4980580ca0ed3b99.jpg,3
Bessie Smith,The Essential Bessie Smith,https://lastfm.freetls.fastly.net/i/u/300x300/7931e5cdabb2434ec3596687472d9519.jpg,2
Best Coast,Crazy for You,https://lastfm.freetls.fastly.net/i/u/300x300/0ed08c7d96a84d9a84c10230431d0170.png,2
Beth Gibbons,Lives Outgrown,https://lastfm.freetls.fastly.net/i/u/300x300/2ea9715eb245f30c2176cbfcc8d4a37c.jpg,9
Better Oblivion Community Center,Better Oblivion Community Center,https://lastfm.freetls.fastly.net/i/u/300x300/61fd84247e5cc858a56ea6d4e433cf89.jpg,1
Betty Who,I Love You Always Forever,https://lastfm.freetls.fastly.net/i/u/300x300/411150d31f33d2cbef1ed4c48d31d836.jpg,1
Beyoncé,BEYONCÉ [Platinum Edition],https://lastfm.freetls.fastly.net/i/u/300x300/f987797756a8614d65ee9f80addb040a.jpg,1
Beyoncé,BREAK MY SOUL,https://lastfm.freetls.fastly.net/i/u/300x300/a4970a6fab1377b11d013014e93e0c19.jpg,1
Beyoncé,COWBOY CARTER,https://lastfm.freetls.fastly.net/i/u/300x300/d02aeea86757347aa3b1fc3f67f52f44.jpg,60
Beyoncé,Dangerously in Love,https://lastfm.freetls.fastly.net/i/u/300x300/60978eaf2b29dcee28301eb6fa21a3f5.jpg,1
Beyoncé,RENAISSANCE,https://lastfm.freetls.fastly.net/i/u/300x300/918cdcd71b15f7ce542497d9d53e3ee7.jpg,1
Beyoncé,TEXAS HOLD 'EM,https://lastfm.freetls.fastly.net/i/u/300x300/ae68e02c034e3a889d995d591b59b46a.jpg,3
Bhad Bhabie,15,https://lastfm.freetls.fastly.net/i/u/300x300/490aa06497efee497a8020faafa5d7d0.jpg,1
Biffy Clyro,Only Revolutions,https://lastfm.freetls.fastly.net/i/u/300x300/dbf7ce4c1b2288dc3065ec640695f933.jpg,3
Big Dopes,Destination Wedding,https://lastfm.freetls.fastly.net/i/u/300x300/303af23bfa8444cab9c3f8c00142a4e5.jpg,1
Big Red Machine,How Long Do You Think It's Gonna Last?,https://lastfm.freetls.fastly.net/i/u/300x300/f6e26c4ab0319740a79b672ecadaabcd.jpg,1
Big Rig,Big Rig,https://lastfm.freetls.fastly.net/i/u/300x300/dc2c3ada7ecea9c19fd4ae7777f09029.png,1
Big Sean,Better Me Than You,https://lastfm.freetls.fastly.net/i/u/300x300/126f85f1c20697c36a3c9017de7f3907.jpg,21
Big Thief,Capacity,https://lastfm.freetls.fastly.net/i/u/300x300/bfa074a4eb1e8ad692c7920f94dbae6c.jpg,2
Big Thief,Dragon New Warm Mountain I Believe in You,https://lastfm.freetls.fastly.net/i/u/300x300/c5ead34a6aca64a663a3ed83fadfc742.jpg,3
Big Thief,Masterpiece (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/4aff7d6a4b53a57f3d377aa29e6fed38.jpg,1
Big Thief,Shark Smile (Edit),https://lastfm.freetls.fastly.net/i/u/300x300/64f9548f264e2a901a64578729fd840d.jpg,2
Big Thief,Vampire Empire,https://lastfm.freetls.fastly.net/i/u/300x300/97bc7084585e2348090b8511db35c06a.jpg,1
BigXthaPlug,BigXmas,https://lastfm.freetls.fastly.net/i/u/300x300/70d9ce33933ca7f8a109c243d50cdf4f.jpg,1
BigXthaPlug,TAKE CARE,https://lastfm.freetls.fastly.net/i/u/300x300/eec871e1b65207589e535ba8f6425017.jpg,8
BigXthaPlug,THE BIGGEST,https://lastfm.freetls.fastly.net/i/u/300x300/f0fd37f44061c5018101ede7c0dca58e.png,2
Biig Piig,Feels Right,https://lastfm.freetls.fastly.net/i/u/300x300/876f57b278ded3fb072b7549a281da77.jpg,1
Bikini Kill,The Punk Singer (Original Motion Picture Soundtrack),https://lastfm.freetls.fastly.net/i/u/300x300/b8c3c94b4853eda3da13f1349bedefb9.jpg,1
Bilal,Adjust Brightness,https://lastfm.freetls.fastly.net/i/u/300x300/abc67c209e0a508f9165b6eeb5368b7d.jpg,4
Bill Clifton,The Early Years 1957 - 1958,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1
Bill Haley & His Comets,Rock Around The Clock,https://lastfm.freetls.fastly.net/i/u/300x300/33b9bf940d7a41af9456c1c2862d4119.png,1
