Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,track_count
3MPrpn1CkOjHLCOnvFJlIE,Hopium,Worldviews,Annabel,2024-06-14,284911,1,mmr4r23xnc6oh1c77lysfbqg4,2024-06-18T23:45:03Z,midwest emo,Tiny Engines,0.4,0.709,4.0,-8.102,1.0,0.0286,0.000231,0.0243,0.104,0.225,145.007,4.0,12
772M7hCoMaM6TWp42GTQ2W,The Afterworld,Worldviews,Annabel,2024-06-14,220356,1,mmr4r23xnc6oh1c77lysfbqg4,2024-06-18T23:45:03Z,midwest emo,Tiny Engines,0.106,0.157,4.0,-15.671,1.0,0.0359,0.734,0.0,0.092,0.0828,165.11,3.0,12
5oxUDQOmmC7hAzv9wWvvDA,GrooveTheory,CRASH,Kehlani,2024-06-21,247729,46,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.372,0.578,6.0,-6.408,0.0,0.1,0.214,0.000147,0.186,0.479,66.248,4.0,13
0EMZZT09D55PCjK6oxIthV,Next 2 U,CRASH,Kehlani,2024-06-21,161801,50,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.517,0.702,7.0,-4.3,1.0,0.0625,0.405,0.0,0.103,0.321,99.477,3.0,13
2nUm1FJaMqdSp0ODkadQn4,After Hours,CRASH,Kehlani,2024-06-21,202414,49,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.729,0.777,1.0,-3.991,1.0,0.0431,0.069,0.00162,0.112,0.744,121.016,4.0,13
04yttrHDC9OtG9WOfBHbsX,What I Want,CRASH,Kehlani,2024-06-21,227216,50,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.513,0.595,8.0,-3.716,1.0,0.103,0.0488,0.000196,0.203,0.19,140.994,4.0,13
3O3qQvEttagauEZruP1gtB,Crash,CRASH,Kehlani,2024-06-21,156129,49,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.633,0.704,1.0,-2.706,1.0,0.047,0.461,1.75e-05,0.385,0.554,80.003,3.0,13
17fMdv2JY435A1naCGTtby,8,CRASH,Kehlani,2024-06-21,150262,49,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.705,0.799,2.0,-4.341,1.0,0.0421,0.2,0.0,0.0748,0.685,115.051,4.0,13
6DaOjQgLWflvPeEbL0incg,Sucia (feat. Jill Scott & Young Miko),CRASH,Kehlani,2024-06-21,262261,49,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap,hip pop,neo soul,quiet storm,urban contemporary,trap latino,urbano latino",TSNMI / Atlantic,0.513,0.503,0.0,-6.934,1.0,0.064,0.207,1.84e-06,0.0871,0.114,59.91,4.0,13
0cyve5xREyEbmnsZaMRW7V,Better Not,CRASH,Kehlani,2024-06-21,164167,43,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.363,0.611,2.0,-8.347,1.0,0.0702,0.691,0.000237,0.13,0.239,93.635,4.0,13
0A0MTURTbuUgZNvS9tbh1g,Tears (feat. Omah Lay),CRASH,Kehlani,2024-06-21,213064,48,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap,afrobeats",TSNMI / Atlantic,0.684,0.811,7.0,-6.088,1.0,0.0569,0.0273,0.235,0.231,0.172,114.013,4.0,13
2en7hnmRZpVWwCrKtD0KBK,Vegas,CRASH,Kehlani,2024-06-21,226356,44,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.529,0.732,2.0,-3.885,1.0,0.034,0.0252,4.3e-05,0.71,0.117,94.999,4.0,13
5HTKh2OhsOTan44KFA4VOM,Deep,CRASH,Kehlani,2024-06-21,168622,43,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.508,0.666,1.0,-5.425,1.0,0.0636,0.0021,0.000818,0.282,0.322,149.596,4.0,13
3KyWmz5o78jzRerTA2AMQR,Chapel,CRASH,Kehlani,2024-06-21,237752,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.427,0.57,7.0,-5.47,1.0,0.0695,0.609,1.82e-06,0.609,0.29,74.608,4.0,13
41YmnVKC2fu5g9Iru0q4Ju,Lose My Wife,CRASH,Kehlani,2024-06-21,166367,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-22T16:26:06Z,"pop,r&b,rap",TSNMI / Atlantic,0.707,0.543,3.0,-10.689,0.0,0.588,0.576,0.0,0.0973,0.884,140.203,4.0,13
0NlYeYreqeP6OO5cYG2ALx,Garden of Eden,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,235972,48,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.483,0.634,1.0,-6.46,0.0,0.0802,0.223,0.00825,0.135,0.34,172.973,4.0,14
6Zjl1UHb5J2dnYenp0plkN,The Hills,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,211152,50,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.473,0.606,6.0,-4.295,1.0,0.0312,0.0477,0.0,0.376,0.244,74.972,4.0,14
2gWY1fvwvKPQFFoahY4p3v,Never Need Me,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,205431,59,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.569,0.792,1.0,-4.283,0.0,0.057,0.062,0.0,0.176,0.702,75.533,4.0,14
2wxUkiCXqB5BxGOQp0JjZa,My Everything,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,212697,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.507,0.536,5.0,-5.826,1.0,0.0332,0.595,0.0,0.154,0.415,98.79,4.0,14
1awQLv1J6LkeEQ5co4OOoQ,All I Ever Asked,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,217578,65,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.845,0.59,5.0,-6.171,1.0,0.0408,0.495,0.00558,0.168,0.916,115.028,4.0,14
6273C9RPgcUfhYA3yo9ppM,It Is What It Is,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,179666,50,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.866,0.825,8.0,-4.903,1.0,0.0753,0.0813,3.93e-05,0.328,0.767,117.02,4.0,14
3GREjwadOvBZW448ULa6TC,Dumb Bitch Juice,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,211434,44,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.626,0.597,7.0,-6.853,0.0,0.0454,0.419,1.18e-05,0.376,0.808,183.044,4.0,14
7CQi62BS2K2GmBGeTCRwxc,What A Devastating Turn of Events,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,259536,45,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.844,0.547,0.0,-8.855,0.0,0.148,0.251,0.00403,0.117,0.61,75.994,4.0,14
5IJg89vIvi2AWSc1lUVFAc,My Blood,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,217237,43,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.265,0.634,0.0,-6.393,1.0,0.0464,0.377,1.47e-06,0.0742,0.427,60.472,4.0,14
6xft4ovLvZ3gqNJdSlq7AF,Robbed,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,224234,47,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.598,0.488,0.0,-6.822,0.0,0.03,0.55,0.00121,0.152,0.579,152.01,4.0,14
39UIQsGk2V0DEyFoEqO1VJ,Cold Call,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,178650,39,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.491,0.502,1.0,-6.748,1.0,0.0296,0.0896,4.73e-05,0.304,0.284,159.821,4.0,14
0p0IxvoTw3HPqDg5ObbUC7,I Hate Myself,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,201323,40,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.574,0.605,0.0,-8.181,1.0,0.136,0.516,0.000998,0.111,0.323,163.98,4.0,14
106CGBxxQ0ncAAupiBUNqf,Pocket,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,186900,48,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.608,0.44,3.0,-7.604,1.0,0.0355,0.729,2.69e-05,0.108,0.534,124.943,4.0,14
09WGspDeKSyAoI4xo6BXpl,So My Darling - Acoustic,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,228922,56,mmr4r23xnc6oh1c77lysfbqg4,2024-06-24T22:35:23Z,"indie pop,uk pop",Parlophone UK,0.569,0.238,9.0,-11.111,1.0,0.0457,0.907,8.21e-06,0.135,0.563,137.958,4.0,14
7I20yqgoGEEfXBK8YNICJ8,Life Is,Here in the Pitch,Jessica Pratt,2024-05-03,188293,47,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.678,0.338,2.0,-11.926,1.0,0.0256,0.75,0.00584,0.0639,0.38,103.985,4.0,9
2Y1rQrW4YKgmuPTxqquLqB,Better Hate,Here in the Pitch,Jessica Pratt,2024-05-03,226426,36,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.62,0.377,6.0,-9.861,1.0,0.0265,0.846,0.000289,0.186,0.572,106.129,4.0,9
06uOV6fQr0khY0LzYcy4w0,World on a String,Here in the Pitch,Jessica Pratt,2024-05-03,189640,40,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.447,0.214,2.0,-11.409,1.0,0.0364,0.92,0.00227,0.119,0.478,80.262,4.0,9
6W6J3cFFQmrAMErlHJPzDJ,Get Your Head Out,Here in the Pitch,Jessica Pratt,2024-05-03,205413,39,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.608,0.151,1.0,-13.516,1.0,0.0357,0.843,0.000959,0.111,0.134,110.443,4.0,9
6t13IMt6jrQ5krmvgvKvKP,By Hook or by Crook,Here in the Pitch,Jessica Pratt,2024-05-03,207053,40,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.456,0.162,10.0,-17.617,1.0,0.0479,0.946,0.884,0.0656,0.398,185.508,4.0,9
4uB6oZ5Y4vk42PZwRsfEIK,Nowhere It Was,Here in the Pitch,Jessica Pratt,2024-05-03,161213,31,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.513,0.265,7.0,-11.807,0.0,0.0291,0.885,0.00152,0.109,0.0701,79.486,4.0,9
6vvbuJJRJerAcMotnqAyQt,Empires Never Know,Here in the Pitch,Jessica Pratt,2024-05-03,152666,35,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.303,0.143,2.0,-14.756,1.0,0.0369,0.982,0.0103,0.102,0.227,77.926,4.0,9
1jysN3Yusto8DE8DjG5BpG,Glances,Here in the Pitch,Jessica Pratt,2024-05-03,91440,34,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.666,0.271,7.0,-19.854,1.0,0.0512,0.94,0.952,0.35,0.649,99.017,4.0,9
5BgoeQzJbjxOc48yH6wPEH,The Last Year,Here in the Pitch,Jessica Pratt,2024-05-03,215466,39,mmr4r23xnc6oh1c77lysfbqg4,2024-06-25T20:05:27Z,"ambient folk,art pop,freak folk",Mexican Summer,0.748,0.182,9.0,-11.649,1.0,0.0429,0.966,0.00127,0.108,0.384,105.476,4.0,9
0OgtBamT8YxbRq2zP4Yl37,Overture: My New Life Starts Today,Roadrunner!,Kaitlin Butts,2024-06-28,53600,16,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.209,0.413,11.0,-10.16,1.0,0.0324,0.76,0.461,0.288,0.192,98.915,5.0,17
1R5sI0NBNUE4AhVjDuCBX5,Roadrunner,Roadrunner!,Kaitlin Butts,2024-06-28,219400,28,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.526,0.779,1.0,-5.171,1.0,0.0398,0.0252,1.06e-05,0.0753,0.555,167.889,4.0,17
6zLZHGqONXx2yYWS9S4Ebv,Other Girls (Ain't Havin' Any Fun),Roadrunner!,Kaitlin Butts,2024-06-28,253600,29,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.272,0.329,9.0,-8.489,0.0,0.0361,0.28,2.67e-06,0.102,0.354,180.105,3.0,17
5GHs9QJCgcQeul3MxmaGGJ,Wild Juanita's Cactus Juice,Roadrunner!,Kaitlin Butts,2024-06-28,173200,24,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.764,0.565,7.0,-7.65,1.0,0.0794,0.395,0.0,0.115,0.862,95.942,4.0,17
2DSyS72LalXktOscl1xJHL,Soliloquy: Out Of My Dreams,Roadrunner!,Kaitlin Butts,2024-06-28,58200,16,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.273,0.134,2.0,-16.016,1.0,0.0398,0.768,0.0181,0.263,0.166,120.912,3.0,17
7Dl91ZQsMr2JhBCwRzqTpo,Come Rest Your Head (On My Pillow),Roadrunner!,Kaitlin Butts,2024-06-28,277600,25,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country,classic oklahoma country,country,country road",Kaitlin Butts,0.542,0.353,2.0,-7.736,1.0,0.0278,0.404,1.74e-05,0.204,0.228,116.059,3.0,17
074rJtJXTSCssWwmClyr1n,People Will Say We're In Love,Roadrunner!,Kaitlin Butts,2024-06-28,292400,18,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.405,0.112,7.0,-13.375,1.0,0.0334,0.606,7.17e-06,0.1,0.173,127.951,4.0,17
2SaBe10xTBKm6pAGh4pZcJ,Buckaroo,Roadrunner!,Kaitlin Butts,2024-06-28,168600,23,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.572,0.403,9.0,-8.615,1.0,0.0495,0.75,0.0,0.117,0.634,167.852,4.0,17
6RWWF69E9COBjtZGAZiv49,That'll Never Be Me,Roadrunner!,Kaitlin Butts,2024-06-28,214600,23,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.662,0.607,2.0,-5.333,1.0,0.025,0.341,1.06e-06,0.109,0.602,109.903,4.0,17
5WDxgnVK6i2YcR4qaNdmnf,Spur,Roadrunner!,Kaitlin Butts,2024-06-28,260600,19,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.488,0.371,2.0,-8.732,1.0,0.0304,0.476,1.64e-06,0.194,0.224,146.069,4.0,17
2GVzP3BTEguuzp8EWfnqNH,If I Can't Have You,Roadrunner!,Kaitlin Butts,2024-06-28,240200,18,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.5,0.835,6.0,-5.811,0.0,0.0845,0.0263,5.21e-05,0.288,0.485,94.939,4.0,17
16wtZwqD76dmlqF2j9cYI9,"Bang, Bang (My Baby Shot Me Down)",Roadrunner!,Kaitlin Butts,2024-06-28,216000,19,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.378,0.203,9.0,-11.92,0.0,0.0503,0.833,1.45e-05,0.137,0.199,153.98,4.0,17
5Bs3A5vn8M6RPpARXL0cMh,You Ain't Gotta Die (To Be Dead To Me),Roadrunner!,Kaitlin Butts,2024-06-28,199400,26,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.553,0.495,9.0,-8.848,1.0,0.0962,0.232,3.07e-06,0.321,0.484,104.433,4.0,17
1iN7bdzYh8hAALygILZRjT,Like I Should,Roadrunner!,Kaitlin Butts,2024-06-28,208000,17,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.812,0.118,0.0,-9.152,1.0,0.0332,0.878,0.0,0.174,0.611,101.07,4.0,17
6ks9ln2vMb5XIO3e4ncoRh,Hunt You Down,Roadrunner!,Kaitlin Butts,2024-06-28,204000,30,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.38,0.884,11.0,-4.948,1.0,0.254,0.0669,2.05e-05,0.0672,0.854,209.873,4.0,17
1xdVpCTWkGDFc8W3ALJVdA,Followed You To Vegas,Roadrunner!,Kaitlin Butts,2024-06-28,206600,18,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.647,0.573,6.0,-8.178,1.0,0.0262,0.137,4.79e-05,0.104,0.79,98.965,4.0,17
69owOsKhua9KnMEA08LovA,Elsa,Roadrunner!,Kaitlin Butts,2024-06-28,302400,18,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T13:07:13Z,"classic texas country,red dirt,texas country",Kaitlin Butts,0.584,0.101,2.0,-10.986,1.0,0.0314,0.796,0.0,0.063,0.286,139.716,4.0,17
3CEdCrJix2O1ZuV0uUaYp4,All My Friends,All Again,Queen of Jeans,2024-06-28,272190,28,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.423,0.707,0.0,-5.615,1.0,0.0357,0.0643,0.0,0.484,0.189,149.947,4.0,11
5zZWaRNioatG4su1TDe0cn,Horny Hangover,All Again,Queen of Jeans,2024-06-28,198421,26,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.542,0.94,0.0,-2.921,1.0,0.0438,0.0155,1.35e-06,0.103,0.514,121.994,4.0,11
1M85TKTcVbdwGmItMd4Qi1,Karaoke,All Again,Queen of Jeans,2024-06-28,223759,24,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.58,0.892,11.0,-2.886,1.0,0.0399,0.00297,0.0,0.113,0.619,112.025,4.0,11
2QEuH3pGKxkrkUIFY3rrct,Enough to Go Around,All Again,Queen of Jeans,2024-06-28,177201,12,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.248,0.332,1.0,-8.475,1.0,0.0314,0.73,3.62e-06,0.336,0.0756,138.646,4.0,11
0hcSrO1e2700tz9krBbNoq,Neighbors,All Again,Queen of Jeans,2024-06-28,230794,11,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.57,0.87,7.0,-4.591,0.0,0.0325,0.00196,0.000432,0.555,0.393,111.017,4.0,11
3O06Ro7tE4LV8iodpmxA1k,Let Me Forget,All Again,Queen of Jeans,2024-06-28,185534,14,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.277,0.457,4.0,-7.627,1.0,0.0291,0.25,0.0,0.228,0.261,149.975,4.0,11
3jq1eqcEvnFHPItydDqSuD,Books in Bed,All Again,Queen of Jeans,2024-06-28,243433,15,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.448,0.916,4.0,-3.248,1.0,0.0362,0.00981,0.0,0.399,0.439,155.372,4.0,11
6hMOc3HxR1b1w63xq5xvDB,Bitter Pill,All Again,Queen of Jeans,2024-06-28,249661,16,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.511,0.967,4.0,-2.606,1.0,0.0718,0.000674,5.24e-05,0.154,0.382,139.008,4.0,11
1BieFVIxChUHgt9JF11h5x,Go Down Easy,All Again,Queen of Jeans,2024-06-28,263011,15,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.415,0.767,4.0,-4.078,1.0,0.0325,0.0228,0.0,0.135,0.25,144.986,4.0,11
3fLPyLET4DI1eFZQDkD1fG,Last to Try,All Again,Queen of Jeans,2024-06-28,213962,10,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.364,0.841,0.0,-3.598,1.0,0.0343,0.00428,1.21e-06,0.129,0.355,150.817,4.0,11
1FxcTkQat3DnqN3rirlRGo,Do It All Again,All Again,Queen of Jeans,2024-06-28,56309,9,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T14:08:20Z,"bubblegrunge,diy emo,philly indie",Memory Music,0.477,0.448,4.0,-11.276,0.0,0.026,0.995,0.988,0.111,0.396,74.997,4.0,11
7qrh0ZSYzT9v8tSo1fhRck,Be Careful With Me,God Said No,Omar Apollo,2024-06-28,196653,45,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.883,0.32,4.0,-11.959,0.0,0.0467,0.75,0.00473,0.109,0.389,121.943,4.0,14
53z0uXduDGj6YPTVmlpxOl,Spite,God Said No,Omar Apollo,2024-06-28,159213,46,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.742,0.606,8.0,-6.311,1.0,0.0684,0.164,0.0334,0.256,0.603,98.007,4.0,14
7JrMhO4cqLUL1GLys8XKSQ,Less of You,God Said No,Omar Apollo,2024-06-28,193493,43,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.786,0.803,2.0,-6.486,1.0,0.0423,0.0226,0.751,0.116,0.526,126.003,4.0,14
613Db7CIngP03SE2pAqTwg,Done With You,God Said No,Omar Apollo,2024-06-28,158093,55,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.454,0.757,10.0,-7.487,1.0,0.0948,0.159,0.000714,0.519,0.833,89.498,4.0,14
6RoPzFHcHgEBgdeYwJe1ih,Plane Trees (feat. Mustafa),God Said No,Omar Apollo,2024-06-28,211826,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul,chill pop",Warner Records,0.423,0.0947,11.0,-12.783,1.0,0.0466,0.911,8.43e-06,0.111,0.239,129.928,4.0,14
5HJPzymsDsmCTvUp5yGGyJ,Drifting,God Said No,Omar Apollo,2024-06-28,263173,46,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.799,0.582,11.0,-12.429,1.0,0.05,0.545,0.795,0.105,0.669,117.029,4.0,14
53EgDmKo7qXGeVkjVgMLc4,Empty,God Said No,Omar Apollo,2024-06-28,197760,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.299,0.134,11.0,-14.925,1.0,0.0359,0.957,0.00359,0.105,0.162,91.746,3.0,14
3gM6RbtAPErDU0jVkPxeJK,Life's Unfair,God Said No,Omar Apollo,2024-06-28,178600,44,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.409,0.453,11.0,-10.09,1.0,0.0533,0.129,6.42e-05,0.101,0.144,102.025,4.0,14
0ISpGDGcpbltHyreK0l1pG,Against Me,God Said No,Omar Apollo,2024-06-28,151280,43,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.775,0.374,3.0,-9.867,1.0,0.15,0.81,3.84e-06,0.101,0.553,139.604,4.0,14
49RxKND6AE4vQnPF1j38tN,While U Can,God Said No,Omar Apollo,2024-06-28,186720,40,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.259,0.183,1.0,-11.879,1.0,0.036,0.74,0.0417,0.0977,0.135,170.95,4.0,14
6YfwmtJHUvwOjxOnRw0apX,Dispose of Me,God Said No,Omar Apollo,2024-06-28,217880,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.593,0.337,4.0,-10.228,1.0,0.0427,0.769,0.212,0.111,0.424,148.346,3.0,14
7swVEGJMVKPxktcZvBBaly,How,God Said No,Omar Apollo,2024-06-28,179280,44,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.694,0.621,2.0,-7.725,1.0,0.0339,0.0143,0.0218,0.177,0.35,120.017,4.0,14
6KbEFSTZC27Y09nq6Usnti,Pedro,God Said No,Omar Apollo,2024-06-28,146000,38,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.472,0.175,5.0,-22.105,1.0,0.497,0.966,0.00303,0.193,0.351,176.555,3.0,14
2xpvXMoRlqxQT8XshRIqYg,Glow,God Said No,Omar Apollo,2024-06-28,278933,42,mmr4r23xnc6oh1c77lysfbqg4,2024-06-28T15:15:14Z,"bedroom pop,bedroom soul",Warner Records,0.498,0.185,5.0,-12.595,1.0,0.0327,0.88,0.0273,0.0944,0.128,97.887,4.0,14
